ID,Datu,m,,Dagsoort,Begintijd,Eindtijd,Plaats,District,Wijk,Buurt,Subbuurt,Straat,Postcode,Poging,Opgelost,SOGeslacht
2011238327-1,10,08,2011,WO,20:00,20:00,POORTUGAAL,DISTRICT 10,3-BUITEN BEBOUWDE KOM,1-NOORD,0-NOORD,HOFHOEK,3176PD,N,N,m
2011242020-1,10,08,2011,WO,12:55,12:55,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,2-2,GROENE HILLEDIJK,3075EC,N,N,v
2011238026-1,11,08,2011,DO,3:30,3:30,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,1-1,WEST-KRUISKADE,3014AK,N,J,m
2011238793-1,11,08,2011,DO,8:00,8:00,ROTTERDAM,DISTRICT 10,7-Jul,6-ZUIDPLEIN,0-0,WEVERSHOEKSTRAAT,3083CZ,N,N,m
2011239877-1,12,08,2011,VR,18:20,18:20,CAPELLE AAN DEN IJSSEL,DISTRICT 6,5-CAPELLE WEST,0-S-GRAVENLAND OOST,2-'S-GRAVENLAND BOUWTERRE,ABRAM VAN RIJCKEVORSELWG,,N,J,m
2011241945-1,12,08,2011,VR,21:00,21:15,CAPELLE AAN DEN IJSSEL,DISTRICT 6,6-MIDDELWATERING OOST,5-CAPELLE CENTRUM,5-CAPELLE CENTRUM,CENTRUMPASSAGE,2903HD,N,N,m
2011246052-1,12,08,2011,VR,18:20,18:20,CAPELLE AAN DEN IJSSEL,DISTRICT 6,8-OOSTGAARDE NOORD,1-HOEKENBUURT,1-HOEKENBUURT,ABRAM VAN RIJCKEVORSELWG,,N,N,m
2011365756-1,12,08,2011,DO,0:00,0:05,ROTTERDAM,DISTRICT 5,1-Jan,6-PROVENIERSWIJK,0-0,HARDDRAVERSTRAAT,3033XL,N,N,v
2011240217-1,13,08,2011,ZA,2:00,2:05,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,6-6,MATHENESSERLAAN,3023GA,N,N,v
2011240233-1,13,08,2011,ZA,3:10,3:10,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,3-3,HEEMRAADSSINGEL,3021DM,N,N,m
2011240371-1,13,08,2011,ZA,1:30,2:00,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,3-3,A SCHWEITZERPLANTSOEN,3068,N,J,m
2011240389-1,13,08,2011,ZA,1:30,2:00,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,3-3,ALBERT SCHWEITZERPLAATS,3069GN,N,J,m
2011240577-1,13,08,2011,ZA,15:30,15:30,BRIELLE,DISTRICT 11,1-BRIELLE BINNEN,2-BRIELLE BUITENRING,4-BRIELLE ZUURLAND,RIKSESTRAATJE,,J,N,v
2011240608-1,13,08,2011,ZA,15:30,15:40,BRIELLE,DISTRICT 11,1-BRIELLE BINNEN,2-BRIELLE BUITENRING,3-BRIELLE RUGGE,DE RIK,3232LA,N,N,v
2011240611-1,13,08,2011,ZA,13:00,13:30,POORTUGAAL,DISTRICT 10,3-BUITEN BEBOUWDE KOM,1-NOORD,0-NOORD,HOFHOEK,3176PD,N,J,m
2011240760-1,13,08,2011,ZA,21:00,21:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,0-0,PARKKADE,3016GN,N,J,m
2011240816-1,13,08,2011,ZA,22:30,22:30,VLAARDINGEN,DISTRICT 1,1-WIJK 1,2-VOP,0-VOP,LANDSTRAAT,3131CE,N,N,m
2011240829-1,13,08,2011,ZA,22:00,22:20,SPIJKENISSE,DISTRICT 11,4-GROENEWOUD,3-GROENEWOUD-NOORD 1,1-PC 1,RUWAARD VAN PUTTENWEG,,N,J,m
2011241433-1,13,08,2011,ZA,7:30,8:30,ROTTERDAM,DISTRICT 5,1-Jan,5-AGNIESEBUURT,3-3,KATSHOEK,3032AE,N,N,v
2011243219-1,13,08,2011,ZA,10:00,10:30,SCHIEDAM,DISTRICT 2,6-ZUID D,1-OOST,4-OOST-4,PROF KAMERLINGH ONNESLN,3112VM,N,N,m
2011245711-1,13,08,2011,ZA,13:00,13:00,POORTUGAAL,DISTRICT 10,3-BUITEN BEBOUWDE KOM,1-NOORD,0-NOORD,HOFHOEK,3176PD,J,J,m
2011252722-1,13,08,2011,ZA,22:30,22:30,VLAARDINGEN,DISTRICT 1,1-WIJK 1,2-VOP,0-VOP,LANDSTRAAT,3131CE,N,N,v
2011240886-1,14,08,2011,ZO,0:36,0:41,ROTTERDAM,DISTRICT 3,2-Feb,0-DELFSHAVEN,3-3,PIETER DE HOOCHWEG,,N,J,v
2011241152-1,14,08,2011,ZO,6:00,6:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,4-4,BOOMGAARDSSTRAAT,3012XD,N,N,v
2011241355-1,14,08,2011,ZO,2:30,2:35,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,3-3,'S-GRAVENDIJKWAL,3015CE,N,N,m
2011241674-1,14,08,2011,ZO,5:36,5:36,ROTTERDAM,DISTRICT 10,9-Sep,1-PERNIS,6-6,RING,,N,N,m
2011241624-1,15,08,2011,MA,0:00,0:30,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,4-4,OOSTPLEIN,3011KW,N,N,v
2011242415-1,15,08,2011,MA,15:30,15:45,VLAARDINGEN,DISTRICT 1,7-WIJK 7,3-DREVEN-EN KRUIDENBUURT,0-DREVEN-EN KRUIDENBUURT,BERKENDREEF,3137BC,N,N,v
2011242465-1,15,08,2011,MA,18:05,18:05,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,1-1,WOLPHAERTSBOCHT,,N,J,m
2011242536-1,15,08,2011,MA,6:15,6:15,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,4-4,GROENENDAAL,,N,N,v
2011243036-1,15,08,2011,MA,14:00,14:00,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,1-1,SCHALMEI,3068HS,N,J,m
2011245971-1,16,08,2011,DI,16:45,18:00,ROTTERDAM,DISTRICT 10,7-Jul,5-WIELEWAAL,0-0,WARMOLDSTRAAT,3084RS,N,J,m
2011245749-1,17,08,2011,WO,23:00,23:30,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,6-6,NOORDERHAGEN,3078CJ,N,N,m
2011246995-1,17,08,2011,WO,5:00,6:00,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,8-8,ROBERT BAELDESTRAAT,,J,N,v
2011253223-1,17,08,2011,WO,19:00,20:15,ROTTERDAM,DISTRICT 6,4-Apr,2-KRALINGEN OOST,0-0,KRALINGSE PLASLAAN,3062DA,N,N,v
2011245076-1,18,08,2011,DO,1:50,2:00,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,6-6,OOSTZEEDIJK BENEDEN,3061VP,N,N,m
2011246381-1,19,08,2011,VR,2:30,2:30,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,0-0,SCHOUWBURGPLEIN,,N,N,m
2011247648-1,19,08,2011,VR,15:00,15:15,ROTTERDAM,DISTRICT 9,8-Aug,1-BLOEMHOF,4-4,LANGE HILLEWEG,3073BK,N,N,v
2011248634-1,19,08,2011,VR,22:30,22:45,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,0-0,SLINGE,3086EZ,N,J,m
2011247533-1,20,08,2011,ZA,3:41,3:41,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,0-0,SINT-JACOBSPLAATS,,N,J,v
2011247596-1,20,08,2011,ZA,4:18,4:18,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,4-4,MATHENESSERLAAN,3023HG,N,N,v
2011249317-1,20,08,2011,ZA,21:30,21:30,SPIJKENISSE,DISTRICT 11,5-WATERLAND,5-SNOEKENVEEN,5-PC 5,SNOEKENVEEN,3205CX,N,N,m
2011248372-3,21,08,2011,ZO,23:50,0:20,SCHIEDAM,DISTRICT 2,5-ZUID C,6-NIEUWLAND-OOST,7-NIEUWLAND-7,PARKWEG,,N,N,v
2011248423-1,21,08,2011,ZO,2:02,2:02,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,2-2,KATENDRECHTSE LAGEDIJK,3083GL,N,N,v
2011248952-1,21,08,2011,ZO,19:30,19:45,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,5-5,GOUDSESINGEL,,N,N,v
2011258253-1,21,08,2011,ZO,20:30,20:30,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,5-5,GERRIT JAN MULDERSTRAAT,3023RG,N,N,v
2011249518-1,22,08,2011,MA,11:14,11:14,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,0-0,ZEVENKAMPSE RING,3068PZ,N,J,m
2011250059-1,22,08,2011,MA,19:20,19:40,ROTTERDAM,DISTRICT 6,4-Apr,8-PRINSENLAND,0-0,PRINS ALEXANDERLAAN,3065RH,N,N,m
2011250898-1,22,08,2011,MA,22:15,22:30,ROTTERDAM,DISTRICT 6,4-Apr,9-HET LAGE LAND,3-3,PRINSENLAAN,,J,N,v
2011250930-1,22,08,2011,MA,14:30,14:35,ROTTERDAM,DISTRICT 5,5-May,8-BLIJDORPSE POLDER,1-1,ROEL LANGERAKWEG,3041JK,N,N,m
2011251786-1,22,08,2011,MA,20:00,20:30,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,3-3,VON OSSIETZKYPAD,3069VS,N,N,v
2011252128-1,24,08,2011,WO,12:33,12:33,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,1-1,BURG HAZENBERGLAAN,,N,J,m
2011252576-1,24,08,2011,WO,23:00,23:00,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,3-3,WEST-KRUISKADE,,N,J,v
2011259200-1,24,08,2011,WO,16:00,16:00,ROTTERDAM,DISTRICT 9,8-Aug,1-BLOEMHOF,7-7,SANDELINGSTRAAT,,N,N,m
2011253138-1,25,08,2011,DO,12:18,12:18,SPIJKENISSE,DISTRICT 11,3-STERRENKWARTIER,4-STERRENKWARTIER-ZUID,4-PC 4,SATURNUSSTRAAT,,N,N,v
2011253485-1,25,08,2011,DO,15:00,15:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,4-4,EENDRACHTSPLEIN,,N,J,m
2011254326-1,25,08,2011,DO,2:30,3:30,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,7-7,HEEMRAADSSINGEL,3021NA,N,N,v
2011256652-1,25,08,2011,DO,14:00,15:00,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,4-4,OLYMPIAWEG,3078HT,N,J,m
2011254642-1,26,08,2011,VR,19:30,19:45,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,5-5,MONTESSORIWEG,3083AN,N,N,m
2011254981-1,27,08,2011,ZA,3:15,3:30,ROTTERDAM,DISTRICT 5,1-Jan,6-PROVENIERSWIJK,2-2,SCHIEKADE,,N,J,m
2011255167-1,27,08,2011,ZA,1:00,1:00,CAPELLE AAN DEN IJSSEL,DISTRICT 6,8-OOSTGAARDE NOORD,7-DIEPENBUURT,7-DIEPENBUURT,BORNDIEP,2904RB,N,D,m
2011256127-1,28,08,2011,ZO,0:25,0:35,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,0-0,PAADJE VAN DUIZEND TREE,3039ME,N,N,v
2011256353-1,28,08,2011,ZO,15:45,16:00,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,8-8,HUNIADIJK,3079EP,N,N,v
2011256504-1,28,08,2011,ZO,23:30,23:30,CAPELLE AAN DEN IJSSEL,DISTRICT 6,2-SCHOLLEVAAR,3-KUNSTENAARSBUURT,0-KUNSTENAARSBUURT ZUID,RODINRADE,2907MH,N,N,m
2011257145-1,29,08,2011,MA,9:00,9:00,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,1-1,WESTDUELSTRAAT,3082RW,N,N,m
2011257527-1,29,08,2011,MA,18:50,18:50,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,0-0,ROSENER MANZSTRAAT,3026TR,N,J,m
2011257986-1,29,08,2011,MA,23:49,23:49,ROTTERDAM,DISTRICT 5,6-Jun,0-SCHIEBROEK,3-3,ARONSKELKSTRAAT,,J,N,v
2011260074-1,30,08,2011,DI,16:55,17:00,RHOON,DISTRICT 10,2-BUITEN BEBOUWDE KOM,1-NOORD,0-NOORD,WILLEM BARENTSZSTRAAT,3165AA,N,N,v
2011258944-1,31,08,2011,WO,3:46,3:46,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,5-5,NIEUWE BINNENWEG,3021GC,N,N,v
2011259397-1,31,08,2011,WO,10:00,11:00,ROTTERDAM,DISTRICT 9,8-Aug,1-BLOEMHOF,1-1,OLEANDERPLEIN,3073JX,N,N,m
2011259665-1,31,08,2011,WO,13:15,13:15,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,3-3,OVERBLAAK,3011MH,N,N,m
2011259796-1,31,08,2011,WO,18:30,19:00,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,9-9,DUYSTSTRAAT,3023EC,N,N,m
2011262004-4,31,08,2011,WO,20:00,20:00,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,3-3,SCHIEDAMSEWEG,3026AD,N,N,m
2011265284-1,1,09,2011,DO,22:30,22:30,ROTTERDAM,DISTRICT 5,3-Mar,1-BERGPOLDER,2-2,SCHIEWEG,3038AW,N,N,v
2011284859-1,1,09,2011,DO,12:00,13:00,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,3-3,AELBRECHTSKOLK,3025HB,N,N,m
2011262133-1,2,09,2011,VR,20:15,20:15,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,8-8,ERFDIJK,3079TR,N,N,m
2011262265-1,2,09,2011,VR,22:30,22:30,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,DELFTSESTRAAT,,N,N,m
2011262772-1,2,09,2011,VR,21:00,22:30,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,4-4,WOLSTRAAT,3036JR,N,N,m
2011262777-1,2,09,2011,VR,21:00,23:00,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,4-4,WOLSTRAAT,3036JR,N,N,m
2011262959-1,3,09,2011,ZA,20:22,12:42,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,2-2,SINT-LAURENSHOF,,N,N,m
2011262556-1,3,09,2011,ZA,2:45,2:50,ROTTERDAM,DISTRICT 5,3-Mar,4-LISKWARTIER,5-5,BERGSELAAN,,N,N,m
2011262865-1,3,09,2011,ZA,5:00,6:00,ROTTERDAM,DISTRICT 5,1-Jan,3-C.S. KWARTIER,0-0,STATIONSSINGEL,3013HA,N,N,m
2011262923-1,3,09,2011,ZA,17:44,17:44,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,POOLSTERSTRAAT,3067LX,J,J,m
2011267753-1,3,09,2011,ZA,11:30,11:30,SPIJKENISSE,DISTRICT 11,0-CENTRUM,5-CENTRUM-ZUID,1-PC 1,ANDRIES V BRONCKHORSTLN,3201XK,N,N,m
2011263942-1,4,09,2011,ZO,20:15,20:30,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,2-2,BOERGOENSESTRAAT,3082KB,N,N,m
2011266501-1,4,09,2011,ZO,23:45,23:45,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,0-0,GORDELWEG,,N,N,m
2011268119-1,4,09,2011,ZO,20:00,20:30,SPIJKENISSE,DISTRICT 11,7-AKKERS/VRIESL./VOGELENZ,5-AKKERS-CENTRUM,6-PC 6,HERFSTAKKER,3206TA,N,N,m
2011264117-1,5,09,2011,MA,23:44,0:30,ROTTERDAM,DISTRICT 5,,,,GORDELWEG,,N,N,v
2011264868-1,5,09,2011,MA,15:00,15:00,ROTTERDAM,DISTRICT 5,1-Jan,5-AGNIESEBUURT,0-0,NOORDSINGEL,3032BH,N,N,v
2011264934-1,5,09,2011,MA,16:40,16:40,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,1-1,MUSEUMPARK,3015CB,N,J,m
2011265084-1,5,09,2011,MA,21:25,21:25,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,6-6,HOGE BOEZEM,3061CM,N,N,v
2011272132-1,5,09,2011,MA,16:10,16:10,ROTTERDAM,DISTRICT 9,9-Sep,6-EEMHAVEN,1-1,2E ROSESTRAAT,,N,J,m
2011287042-1,5,09,2011,MA,17:30,17:30,BERGSCHENHOEK,DISTRICT 5,1-BERGSCHENHOEK (WOONGEB),2-COMPONISTENBUURT,1-2,NOTARIS KRUYTSTRAAT,2661HP,J,N,v
2011289354-1,5,09,2011,MA,17:30,17:30,BERGSCHENHOEK,DISTRICT 5,1-BERGSCHENHOEK (WOONGEB),2-COMPONISTENBUURT,1-2,NOTARIS KRUYTSTRAAT,,J,N,v
2011265954-1,6,09,2011,DI,15:25,15:25,SPIJKENISSE,DISTRICT 11,4-GROENEWOUD,4-GROENEWOUD-NOORD 2,1-PC 1,SCHRIJNWERKER,3201TK,N,N,v
2011266054-1,6,09,2011,DI,9:35,9:40,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,2-2,ROERDOMPLAAN,3084NM,J,N,m
2011266260-1,6,09,2011,DI,21:48,21:48,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,4-4,OOSTPLEIN,3011KX,N,N,m
2011268914-1,6,09,2011,DI,20:25,20:30,ROTTERDAM,DISTRICT 5,3-Mar,1-BERGPOLDER,4-4,DE SAVORNIN LOHMANLAAN,3038ND,N,N,v
2011267276-1,7,09,2011,WO,18:15,18:15,CAPELLE AAN DEN IJSSEL,DISTRICT 6,7-MIDDELWATERING WEST,8-VUYKTERREIN,8-SCHEPENBUURT,RIVIERWEG,,N,N,m
2011267419-1,8,09,2011,DO,23:59,0:15,ROTTERDAM,DISTRICT 9,8-Aug,7-FEIJENOORD,0-0,STEVEN HOOGENDIJKSTRAAT,3071BS,N,N,v
2011268380-1,8,09,2011,DO,16:00,17:30,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,3-3,VLIETLAAN,3061DV,N,J,m
2011276656-1,8,09,2011,DO,17:00,17:30,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,3-3,BRABANTSEPLEIN,3074SX,N,N,m
2011269487-1,9,09,2011,VR,13:45,13:45,ROTTERDAM,DISTRICT 6,4-Apr,8-PRINSENLAND,0-0,PRINS ALEXANDERLAAN,3066LK,N,N,m
2011269613-1,9,09,2011,VR,18:56,18:56,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,0-0,GOUDSESINGEL,,N,J,v
2011269629-1,9,09,2011,VR,14:30,14:45,CAPELLE AAN DEN IJSSEL,DISTRICT 6,3-SCHENKEL,9-KANAALWEG,1-KANAALWEG OOST,KANAALWEG,2903LS,N,N,m
2011269845-5,9,09,2011,VR,23:45,23:45,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,8-8,NIEUWE BINNENWEG,3023EK,N,N,m
2011270002-1,10,09,2011,ZA,2:10,2:20,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,6-6,HEEMRAADSSINGEL,3023CE,N,J,m
2011270010-1,10,09,2011,ZA,0:15,0:30,SCHIEDAM,DISTRICT 2,4-ZUID B,2-CENTRUM-ZUID,3-CENTRUM-3,TUINLAAN,3111AW,N,N,m
2011270468-1,10,09,2011,ZA,14:45,15:00,CAPELLE AAN DEN IJSSEL,DISTRICT 6,7-MIDDELWATERING WEST,4-BUURTSCHAP KETENSEDIJK,4-BUURTSCHAP KETENSEDIJK,IJSSELZOOM,2902LB,N,N,v
2011270483-1,10,09,2011,ZA,16:45,16:45,ROTTERDAM,DISTRICT 9,8-Aug,7-FEIJENOORD,0-0,NASSAUSTRAAT,3071JM,N,N,m
2011270961-1,11,09,2011,ZO,3:30,4:00,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,5-5,UTENHAGESTRAAT,,N,N,m
2011271024-1,11,09,2011,ZO,7:40,7:40,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,8-8,WALENBURGERPLEIN,,J,J,m
2011271269-1,11,09,2011,ZO,3:00,3:00,ROTTERDAM,DISTRICT 6,4-Apr,7-STRUISENBURG,1-1,OOSTZEEDIJK,3063BK,N,N,v
2011271294-1,11,09,2011,ZO,1:15,1:30,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,4-4,WITTE DE WITHSTRAAT,3012BM,N,J,v
2011273733-1,11,09,2011,ZO,23:30,23:30,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,7-7,BREITNERSTRAAT,,N,N,m
2011272466-1,12,09,2011,MA,15:30,16:00,VLAARDINGEN,DISTRICT 1,6-WIJK 6,3-VOGELBUURT-HOLY,0-VOGELBUURT-HOLY,KORHOENLAAN,3136ST,N,J,m
2011273675-1,12,09,2011,MA,21:30,21:45,RIDDERKERK,DISTRICT 9,3-WIJK C,1-CENTRUM,1-311,KONINGSPLEIN,2981EA,N,N,v
2011275236-1,12,09,2011,MA,12:15,12:15,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,5-HORDIJKER,KREILEROORD,,N,N,v
2011273547-1,13,09,2011,DI,14:15,14:30,ROTTERDAM,DISTRICT 3,2-Feb,7-OUD MATHENESSE,2-2,FRANSELAAN,3028AV,N,N,v
2011273550-1,13,09,2011,DI,14:45,14:45,ROTTERDAM,DISTRICT 3,2-Feb,0-DELFSHAVEN,2-2,HAVENSTRAAT,3024TL,J,N,m
2011274772-1,14,09,2011,WO,14:29,14:29,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,6-6,OOSTPLEIN,3011KZ,N,N,v
2011274919-1,14,09,2011,WO,23:00,23:30,ROTTERDAM,DISTRICT 5,1-Jan,6-PROVENIERSWIJK,2-2,PROVENIERSSINGEL,3033EE,N,N,v
2011288470-1,14,09,2011,WO,3:30,4:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,3-3,COOLSINGEL,,N,N,m
2011275389-1,15,09,2011,DO,1:30,2:00,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,2-2,KATENDRECHTSE LAGEDIJK,3082GJ,N,N,m
2011275987-1,15,09,2011,DO,15:00,15:05,RIDDERKERK,DISTRICT 9,2-WIJK B,2-STAATSLIEDENBUURT,3-223,DILLENBURGPLEIN,,N,N,v
2011276245-1,15,09,2011,DO,23:15,23:30,ROTTERDAM,DISTRICT 5,1-Jan,6-PROVENIERSWIJK,1-1,PIETER DE RAADTSTRAAT,3033VG,N,N,v
2011276769-1,16,09,2011,VR,2:30,3:00,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,9-9,MAASBOULEVARD,3011TX,N,J,m
2011276824-1,16,09,2011,VR,15:45,15:45,ROTTERDAM,DISTRICT 5,6-Jun,0-SCHIEBROEK,8-8,VAN BIJNKERSHOEKWEG,3052PG,N,N,m
2011276981-1,16,09,2011,VR,21:15,21:15,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,7-7,SLINGE,,N,D,m
2011277202-1,16,09,2011,VR,23:47,23:47,BARENDRECHT,DISTRICT 10,3-BUITEN BEBOUWDE KOM,2-ZUID,0-ZUID,PORTLANDSE BAAN,2993SB,N,J,m
2011278225-1,16,09,2011,VR,20:30,20:50,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,3-3,WETERINGSTRAAT,3061PS,N,N,m
2011277232-1,17,09,2011,ZA,3:30,3:45,ROTTERDAM,DISTRICT 5,4-Apr,5-AGNIESEBUURT,3-3,HEER BOKELWEG,3032AD,N,N,m
2011277262-1,17,09,2011,ZA,0:05,0:05,RIDDERKERK,DISTRICT 9,5-WIJK E,1-OMGEVING PLEIN OOST,1-511,BILDERDIJKLAAN,2985XA,N,J,m
2011279056-1,19,09,2011,MA,11:10,11:10,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,5-5,CHURCHILLPLEIN,3011EW,N,N,m
2011279304-1,19,09,2011,MA,12:35,12:35,ROTTERDAM,DISTRICT 6,4-Apr,2-KRALINGEN OOST,0-0,MECKLENBURGLAAN,3062BK,N,N,m
2011279646-1,19,09,2011,MA,17:30,17:40,BERGSCHENHOEK,DISTRICT 5,1-BERGSCHENHOEK (WOONGEB),2-COMPONISTENBUURT,1-2,DE VLASHOECK,2661LM,J,J,v
2011279975-1,19,09,2011,MA,18:00,19:00,ROTTERDAM,DISTRICT 9,8-Aug,1-BLOEMHOF,6-6,STREVELSWEG,3073DV,N,J,m
2011280473-1,19,09,2011,MA,12:30,12:30,ROTTERDAM,DISTRICT 6,4-Apr,2-KRALINGEN OOST,0-0,PARK ROZENBURG,,J,N,m
2011281023-1,19,09,2011,MA,12:15,12:30,ROTTERDAM,DISTRICT 6,4-Apr,2-KRALINGEN OOST,0-0,PARK ROZENBURG,,J,N,m
2011279801-1,20,09,2011,DI,0:00,0:30,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,1-1,MUSEUMPARK,,J,N,m
2011280486-1,20,09,2011,DI,14:15,14:20,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,0-0,BLOKMAKERSSTRAAT,3025NB,N,N,m
2011281106-1,20,09,2011,DI,9:30,9:30,SPIJKENISSE,DISTRICT 11,3-STERRENKWARTIER,2-STERRENKWARTIER-OOST,4-PC 4,GALILEILAAN,3204AK,N,N,m
2011282538-1,20,09,2011,DI,19:45,19:45,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,5-5,NACHTEGAALPLEIN,3082NK,N,J,m
2011282601-1,20,09,2011,DI,18:45,19:45,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,5-5,NACHTEGAALPLEIN,3082NH,N,J,m
2011282622-1,20,09,2011,DI,20:30,20:30,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,5-5,NACHTEGAALPLEIN,3082NK,J,N,m
2011282033-1,21,09,2011,WO,22:45,22:59,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,2-2,KROMME ZANDWEG,3084NE,N,N,v
2011282055-1,22,09,2011,DO,2:00,2:00,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,3-3,WEST-KRUISKADE,,N,J,m
2011282852-1,22,09,2011,DO,13:30,13:45,CAPELLE AAN DEN IJSSEL,DISTRICT 6,6-MIDDELWATERING OOST,8-OUDE KERN,8-OUDE KERN,KERKLAAN,,N,D,m
2011282953-1,22,09,2011,DO,14:15,14:20,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,6-6,BOEKENRODE,,N,N,v
2011283010-2,22,09,2011,DO,22:00,22:10,VLAARDINGEN,DISTRICT 1,5-WIJK 5,1-BABBERSPOLDER 1,0-BABBERSPOLDER 1,SALVIASTRAAT,3135EN,N,N,m
2011283759-1,23,09,2011,VR,9:30,9:45,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,1-1,VUURPLAAT,3071AR,N,N,m
