Jaar,Maand,Dag,Uur,Windsnelheid,Neerslag,Bewolking,Vochtigheid,Mist,Regen,Sneeuw,Onweer,Ijsvorming
2012,11,18,19,10,0,0,97,0,0,0,0,0
2012,11,18,20,10,0,2,100,1,0,0,0,0
2012,11,18,21,10,0,7,99,1,0,0,0,0
2012,11,18,22,0,0,0,99,1,0,0,0,0
2012,11,18,23,10,0,0,99,1,0,0,0,1
2012,11,18,24,10,0,0,99,1,0,0,0,1
2012,11,19,1,10,0,1,100,1,0,0,0,1
2012,11,19,2,10,0,1,100,1,0,0,0,1
2012,11,19,3,10,0,9,100,1,0,0,0,1
2012,11,19,4,10,0,9,100,1,0,0,0,1
2012,11,19,5,10,0,6,100,1,0,0,0,1
2012,11,19,6,10,0,9,100,1,0,0,0,1
2012,11,19,7,20,0,9,100,1,0,0,0,0
2012,11,19,8,30,0,9,100,1,0,0,0,0
2012,11,19,9,30,0,9,100,1,0,0,0,0
2012,11,19,10,30,0,8,100,1,0,0,0,0
2012,11,19,11,30,0,8,98,1,0,0,0,0
2012,11,19,12,40,0,9,100,1,0,0,0,0
2012,11,19,13,30,0,8,98,1,0,0,0,0
2012,11,19,14,30,0,8,98,0,0,0,0,0
2012,11,19,15,30,0,8,98,0,0,0,0,0
2012,11,19,16,40,0,8,98,0,0,0,0,0
2012,11,19,17,40,0,8,98,0,0,0,0,0
2012,11,19,18,50,0,8,97,0,0,0,0,0
2012,11,19,19,50,0,8,98,0,0,0,0,0
2012,11,19,20,50,0,8,96,0,0,0,0,0
2012,11,19,21,50,0,8,94,0,0,0,0,0
2012,11,19,22,60,0,8,91,0,0,0,0,0
2012,11,19,23,50,0,5,95,0,0,0,0,0
2012,11,19,24,50,0,8,98,0,0,0,0,0
2012,11,20,1,40,0,2,98,0,0,0,0,0
2012,11,20,2,40,0,0,98,0,0,0,0,0
2012,11,20,3,50,0,7,98,0,0,0,0,0
2012,11,20,4,50,0,1,97,0,0,0,0,0
2012,11,20,5,50,0,1,98,0,0,0,0,0
2012,11,20,6,50,0,1,97,0,0,0,0,0
2012,11,20,7,50,0,8,97,0,0,0,0,0
2012,11,20,8,60,0,2,96,0,0,0,0,0
2012,11,20,9,60,0,0,94,0,0,0,0,0
2012,11,20,10,60,0,1,90,0,0,0,0,0
2012,11,20,11,60,0,8,84,0,0,0,0,0
2012,11,20,12,70,0,7,80,0,0,0,0,0
2012,11,20,13,70,0,8,78,0,0,0,0,0
2012,11,20,14,60,0,8,80,0,0,0,0,0
2012,11,20,15,60,0,1,81,0,0,0,0,0
2012,11,20,16,50,0,1,80,0,0,0,0,0
2012,11,20,17,50,0,8,82,0,0,0,0,0
2012,11,20,18,50,0,8,84,0,0,0,0,0
2012,11,20,19,60,0,8,86,0,0,0,0,0
2012,11,20,20,60,0,8,87,0,0,0,0,0
2012,11,20,21,50,0,8,90,0,0,0,0,0
2012,11,20,22,60,0,7,90,0,0,0,0,0
2012,11,20,23,50,0,7,91,0,0,0,0,0
2012,11,20,24,40,0,8,91,0,0,0,0,0
2012,11,21,1,50,0,2,92,0,0,0,0,0
2012,11,21,2,40,0,8,92,0,0,0,0,0
2012,11,21,3,50,0,7,91,0,0,0,0,0
2012,11,21,4,50,0,8,90,0,0,0,0,0
2012,11,21,5,50,0,8,88,0,0,0,0,0
2012,11,21,6,50,0,8,88,0,0,0,0,0
2012,11,21,7,50,0,8,89,0,0,0,0,0
2012,11,21,8,50,0,6,89,0,0,0,0,0
2012,11,21,9,50,0,7,88,0,0,0,0,0
2012,11,21,10,50,0,7,83,0,0,0,0,0
2012,11,21,11,60,0,7,82,0,0,0,0,0
2012,11,21,12,60,0,8,82,0,0,0,0,0
2012,11,21,13,70,0,7,80,0,0,0,0,0
2012,11,21,14,60,1,8,88,0,1,0,0,0
2012,11,21,15,60,7,8,97,0,1,0,0,0
2012,11,21,16,60,1,8,95,0,1,0,0,0
2012,11,21,17,70,0,8,92,0,0,0,0,0
2012,11,21,18,90,0,8,86,0,0,0,0,0
2012,11,21,19,120,-1,8,86,0,1,0,0,0
2012,11,21,20,130,-1,8,88,0,1,0,0,0
2012,11,21,21,110,-1,8,87,0,1,0,0,0
2012,11,21,22,100,-1,8,82,0,1,0,0,0
2012,11,21,23,80,0,8,80,0,0,0,0,0
2012,11,21,24,60,0,2,85,0,0,0,0,0
2012,11,22,1,50,0,0,91,0,0,0,0,0
2012,11,22,2,50,0,0,91,0,0,0,0,0
2012,11,22,3,40,0,3,95,0,0,0,0,0
2012,11,22,4,50,0,1,97,0,0,0,0,0
2012,11,22,5,50,0,2,97,0,0,0,0,0
2012,11,22,6,50,0,1,97,0,0,0,0,0
2012,11,22,7,50,0,1,97,0,0,0,0,0
2012,11,22,8,50,0,0,95,0,0,0,0,0
2012,11,22,9,60,0,0,88,0,0,0,0,0
2012,11,22,10,60,0,0,84,0,0,0,0,0
2012,11,22,11,60,0,0,81,0,0,0,0,0
2012,11,22,12,70,0,0,78,0,0,0,0,0
2012,11,22,13,70,0,0,75,0,0,0,0,0
2012,11,22,14,70,0,0,75,0,0,0,0,0
2012,11,22,15,70,0,0,76,0,0,0,0,0
2012,11,22,16,70,0,0,80,0,0,0,0,0
2012,11,22,17,70,0,0,81,0,0,0,0,0
2012,11,22,18,80,0,0,82,0,0,0,0,0
2012,11,22,19,80,0,0,85,0,0,0,0,0
2012,11,22,20,80,0,0,88,0,0,0,0,0
2012,11,22,21,80,0,2,89,0,0,0,0,0
2012,11,22,22,80,0,7,89,0,0,0,0,0
2012,11,22,23,80,0,8,88,0,0,0,0,0
2012,11,22,24,80,0,8,88,0,0,0,0,0
2012,11,23,1,80,0,8,83,0,0,0,0,0
2012,11,23,2,80,0,8,84,0,0,0,0,0
2012,11,23,3,80,0,8,86,0,0,0,0,0
2012,11,23,4,70,0,8,85,0,0,0,0,0
2012,11,23,5,80,0,7,83,0,0,0,0,0
2012,11,23,6,80,0,7,81,0,0,0,0,0
2012,11,23,7,70,1,8,87,0,1,0,0,0
2012,11,23,8,60,19,8,92,0,1,0,0,0
2012,11,23,9,70,17,8,95,0,1,0,0,0
2012,11,23,10,50,11,8,97,0,1,0,0,0
2012,11,23,11,30,1,8,97,0,1,0,0,0
2012,11,23,12,30,1,8,93,0,1,0,0,0
2012,11,23,13,30,0,8,92,0,0,0,0,0
2012,11,23,14,40,0,8,90,0,0,0,0,0
2012,11,23,15,40,0,8,93,0,0,0,0,0
2012,11,23,16,30,0,1,97,0,0,0,0,0
2012,11,23,17,20,0,7,97,0,0,0,0,0
2012,11,23,18,20,0,0,97,0,0,0,0,0
2012,11,23,19,20,0,0,98,0,0,0,0,0
2012,11,23,20,20,0,1,98,0,0,0,0,0
2012,11,23,21,20,0,8,100,1,0,0,0,0
2012,11,23,22,10,0,8,100,1,0,0,0,0
2012,11,23,23,20,0,9,100,1,0,0,0,0
2012,11,23,24,20,0,9,100,1,0,0,0,0
2012,11,24,1,10,0,9,99,1,0,0,0,0
2012,11,24,2,10,0,9,100,1,0,0,0,1
2012,11,24,3,10,0,9,99,1,0,0,0,1
2012,11,24,4,10,0,9,100,1,0,0,0,1
2012,11,24,5,10,0,9,100,1,0,0,0,1
2012,11,24,6,10,0,9,100,1,0,0,0,1
2012,11,24,7,10,0,9,100,1,0,0,0,1
2012,11,24,8,10,0,9,100,1,0,0,0,1
2012,11,24,9,20,0,9,100,1,0,0,0,0
2012,11,24,10,20,0,9,100,1,0,0,0,0
2012,11,24,11,20,0,9,100,1,0,0,0,0
2012,11,24,12,30,0,9,100,1,0,0,0,0
2012,11,24,13,30,0,9,100,1,0,0,0,0
2012,11,24,14,20,1,8,100,1,1,0,0,0
2012,11,24,15,30,3,8,98,1,1,0,0,0
2012,11,24,16,30,9,8,98,0,1,0,0,0
2012,11,24,17,40,14,8,98,0,1,0,0,0
2012,11,24,18,50,10,8,98,0,1,0,0,0
2012,11,24,19,50,9,8,98,0,1,0,0,0
2012,11,24,20,50,1,8,98,0,1,0,0,0
2012,11,24,21,60,-1,8,98,0,1,0,0,0
2012,11,24,22,70,0,8,98,0,0,0,0,0
2012,11,24,23,70,-1,8,95,0,1,0,0,0
2012,11,24,24,70,1,8,94,0,1,0,0,0
2012,11,25,1,60,-1,8,92,0,1,0,0,0
2012,11,25,2,70,0,8,87,0,0,0,0,0
2012,11,25,3,80,-1,8,85,0,1,0,0,0
2012,11,25,4,90,3,8,90,0,1,0,0,0
2012,11,25,5,110,0,8,74,0,0,0,0,0
2012,11,25,6,130,0,8,80,0,0,0,0,0
2012,11,25,7,120,4,8,90,0,1,0,0,0
2012,11,25,8,130,1,8,87,0,1,0,0,0
2012,11,25,9,140,5,8,73,0,1,0,0,0
2012,11,25,10,140,0,8,71,0,0,0,0,0
2012,11,25,11,140,0,8,71,0,0,0,0,0
2012,11,25,12,130,0,2,64,0,0,0,0,0
2012,11,25,13,130,0,1,67,0,0,0,0,0
2012,11,25,14,120,0,5,75,0,0,0,0,0
2012,11,25,15,120,-1,6,84,0,1,0,0,0
2012,11,25,16,110,0,7,83,0,0,0,0,0
2012,11,25,17,100,0,8,79,0,0,0,0,0
2012,11,25,18,90,3,8,83,0,1,0,0,0
2012,11,25,19,90,1,8,80,0,1,0,0,0
2012,11,25,20,90,-1,7,79,0,1,0,0,0
2012,11,25,21,100,0,8,80,0,0,0,0,0
2012,11,25,22,90,0,4,82,0,0,0,0,0
2012,11,25,23,70,0,0,86,0,0,0,0,0
2012,11,25,24,60,0,0,88,0,0,0,0,0
2012,11,26,1,60,0,8,89,0,0,0,0,0
2012,11,26,2,60,0,1,88,0,0,0,0,0
2012,11,26,3,60,0,8,88,0,0,0,0,0
2012,11,26,4,50,0,8,91,0,0,0,0,0
2012,11,26,5,50,0,8,91,0,0,0,0,0
2012,11,26,6,50,0,8,90,0,0,0,0,0
2012,11,26,7,50,0,8,89,0,0,0,0,0
2012,11,26,8,60,0,8,86,0,0,0,0,0
2012,11,26,9,60,-1,7,80,0,1,0,0,0
2012,11,26,10,60,-1,7,84,0,1,0,0,0
2012,11,26,11,60,1,8,88,0,1,0,0,0
2012,11,26,12,50,0,8,87,0,0,0,0,0
2012,11,26,13,50,0,7,87,0,0,0,0,0
2012,11,26,14,50,0,8,85,0,0,0,0,0
2012,11,26,15,40,0,8,85,0,0,0,0,0
2012,11,26,16,40,2,8,92,0,1,0,0,0
2012,11,26,17,30,1,8,93,0,1,0,0,0
2012,11,26,18,30,0,8,87,0,0,0,0,0
2012,11,26,19,20,0,8,92,0,0,0,0,0
2012,11,26,20,30,2,8,91,0,1,0,0,0
2012,11,26,21,40,0,8,87,0,0,0,0,0
2012,11,26,22,40,0,8,81,0,0,0,0,0
2012,11,26,23,40,-1,7,81,0,1,0,0,0
2012,11,26,24,40,-1,8,84,0,1,0,0,0
2012,11,27,1,40,-1,8,84,0,1,0,0,0
2012,11,27,2,50,0,8,85,0,0,0,0,0
2012,11,27,3,50,0,8,88,0,0,0,0,0
2012,11,27,4,50,0,8,87,0,0,0,0,0
2012,11,27,5,50,-1,8,90,0,1,0,0,0
2012,11,27,6,50,-1,8,90,0,1,0,0,0
2012,11,27,7,40,0,8,93,0,0,0,0,0
2012,11,27,8,50,1,6,91,0,1,0,0,0
2012,11,27,9,40,0,8,90,0,0,0,0,0
2012,11,27,10,40,0,8,86,0,0,0,0,0
2012,11,27,11,50,0,8,83,0,0,0,0,0
2012,11,27,12,40,0,8,84,0,0,0,0,0
2012,11,27,13,30,0,8,85,0,0,0,0,0
2012,11,27,14,20,0,8,79,0,0,0,0,0
2012,11,27,15,20,0,8,80,0,0,0,0,0
2012,11,27,16,10,0,4,84,0,0,0,0,0
2012,11,27,17,10,0,8,89,0,0,0,0,0
2012,11,27,18,10,0,8,93,0,0,0,0,0
2012,11,27,19,10,0,8,93,0,0,0,0,0
2012,11,27,20,10,0,8,95,0,0,0,0,0
2012,11,27,21,10,0,7,97,0,0,0,0,0
2012,11,27,22,0,0,1,98,0,0,0,0,0
2012,11,27,23,10,0,7,98,1,0,0,0,0
2012,11,27,24,10,0,8,98,1,0,0,0,0
2012,11,28,1,0,0,8,98,1,0,0,0,0
2012,11,28,2,10,0,8,98,1,0,0,0,0
2012,11,28,3,10,0,8,98,0,0,0,0,0
2012,11,28,4,10,-1,8,98,0,1,0,0,0
2012,11,28,5,20,-1,8,97,0,1,0,0,0
2012,11,28,6,20,0,8,95,0,0,0,0,0
2012,11,28,7,10,0,8,91,0,0,0,0,0
2012,11,28,8,10,0,8,93,0,0,0,0,0
2012,11,28,9,20,-1,5,90,0,1,0,0,0
2012,11,28,10,10,0,0,85,0,0,0,0,0
2012,11,28,11,20,0,5,72,0,0,0,0,0
2012,11,28,12,40,0,6,74,0,0,0,0,0
2012,11,28,13,40,0,8,76,0,0,0,0,0
2012,11,28,14,30,6,8,87,0,1,0,0,0
2012,11,28,15,30,1,8,87,0,1,0,0,0
2012,11,28,16,30,2,7,85,0,1,0,0,0
2012,11,28,17,50,0,4,86,0,0,0,0,0
2012,11,28,18,40,0,0,91,0,0,0,0,0
2012,11,28,19,30,0,2,91,0,0,0,0,0
2012,11,28,20,30,0,8,87,0,0,0,0,0
2012,11,28,21,30,-1,8,89,0,1,0,0,0
2012,11,28,22,30,0,8,82,0,0,0,0,0
2012,11,28,23,30,-1,7,85,0,1,0,0,0
2012,11,28,24,30,-1,8,87,0,1,0,0,0
2012,11,29,1,20,-1,4,89,0,1,0,0,0
2012,11,29,2,20,-1,3,91,0,1,0,0,0
2012,11,29,3,30,0,6,89,0,0,0,0,0
2012,11,29,4,20,-1,7,90,0,1,0,0,0
2012,11,29,5,30,-1,1,86,0,1,0,0,0
2012,11,29,6,20,0,5,87,0,0,0,0,0
2012,11,29,7,20,0,0,91,0,0,0,0,0
2012,11,29,8,20,0,0,89,0,0,0,0,0
2012,11,29,9,20,0,4,85,0,0,0,0,0
2012,11,29,10,30,0,1,79,0,0,0,0,0
2012,11,29,11,40,0,2,70,0,0,0,0,0
2012,11,29,12,50,0,7,68,0,0,0,0,0
2012,11,29,13,40,0,8,79,0,0,0,0,0
2012,11,29,14,40,-1,7,79,0,1,0,0,0
2012,11,29,15,30,0,2,80,0,0,0,0,0
2012,11,29,16,20,2,4,88,0,1,0,0,0
2012,11,29,17,20,0,5,94,0,0,0,0,0
2012,11,29,18,20,3,4,89,0,1,0,0,0
2012,11,29,19,10,0,1,96,0,0,0,0,0
2012,11,29,20,10,-1,6,95,0,1,0,0,0
2012,11,29,21,10,-1,8,96,0,1,0,0,0
2012,11,29,22,10,1,8,96,0,1,0,0,0
2012,11,29,23,20,0,7,97,0,0,0,0,0
2012,11,29,24,10,-1,8,96,0,1,0,0,0
2012,11,30,1,10,0,1,96,0,0,0,0,0
2012,11,30,2,10,0,4,98,0,0,0,0,0
2012,11,30,3,10,0,1,98,1,0,0,0,1
2012,11,30,4,10,0,0,99,1,0,0,0,1
2012,11,30,5,10,0,0,99,1,0,0,0,1
2012,11,30,6,10,0,0,99,1,0,0,0,1
2012,11,30,7,10,0,0,98,1,0,0,0,1
2012,11,30,8,10,0,8,98,0,0,0,0,0
2012,11,30,9,10,0,8,96,0,0,0,0,0
2012,11,30,10,10,0,7,96,0,0,0,0,0
2012,11,30,11,10,0,8,81,0,0,0,0,0
2012,11,30,12,30,0,4,78,0,0,0,0,0
2012,11,30,13,40,0,4,81,0,0,0,0,0
2012,11,30,14,40,0,4,79,0,0,0,0,0
2012,11,30,15,40,0,4,85,0,0,0,0,0
2012,11,30,16,40,8,8,91,0,1,0,0,0
2012,11,30,17,40,8,8,93,0,1,0,0,0
2012,11,30,18,30,-1,7,94,0,1,0,0,0
2012,11,30,19,40,-1,8,90,0,1,0,0,0
2012,11,30,20,40,-1,8,89,0,1,0,0,0
2012,11,30,21,30,-1,8,92,0,1,0,0,0
2012,11,30,22,20,1,8,96,0,1,0,0,0
2012,11,30,23,20,1,8,96,0,1,0,0,0
2012,11,30,24,20,-1,8,95,0,1,0,0,0
2012,12,1,1,30,9,8,95,0,1,0,0,0
2012,12,1,2,10,4,8,96,0,1,0,0,0
2012,12,1,3,40,1,8,92,0,1,0,0,0
2012,12,1,4,40,0,4,91,0,0,0,0,0
2012,12,1,5,40,0,0,91,0,0,0,0,0
2012,12,1,6,40,0,6,88,0,0,0,0,0
2012,12,1,7,50,0,7,89,0,0,0,0,0
2012,12,1,8,40,0,8,87,0,0,0,0,0
2012,12,1,9,40,0,8,84,0,0,0,0,0
2012,12,1,10,50,0,5,82,0,0,0,0,0
2012,12,1,11,60,0,7,85,0,0,0,0,0
2012,12,1,12,60,0,8,88,0,0,0,0,0
2012,12,1,13,50,0,8,91,0,0,0,0,0
2012,12,1,14,60,4,8,91,0,1,0,0,0
2012,12,1,15,60,4,8,91,0,1,0,0,0
2012,12,1,16,80,26,8,92,0,1,1,0,0
2012,12,1,17,70,7,8,92,0,1,0,0,0
2012,12,1,18,50,10,8,89,0,1,0,0,0
2012,12,1,19,40,12,8,90,0,1,0,0,0
2012,12,1,20,30,1,7,88,0,1,0,0,0
2012,12,1,21,30,8,7,92,0,1,0,0,0
2012,12,1,22,40,2,3,90,0,1,0,0,0
2012,12,1,23,50,3,1,85,0,1,0,0,0
2012,12,1,24,40,18,8,86,0,1,0,0,0
2012,12,2,1,40,10,8,94,0,1,0,0,0
2012,12,2,2,30,15,8,92,0,1,0,0,0
2012,12,2,3,50,13,8,79,0,1,0,0,0
2012,12,2,4,60,1,7,82,0,1,0,0,0
2012,12,2,5,30,3,7,76,0,1,0,0,0
2012,12,2,6,50,0,8,78,0,0,0,0,0
2012,12,2,7,40,-1,6,83,0,1,0,0,0
2012,12,2,8,40,-1,7,78,0,1,0,0,0
2012,12,2,9,40,11,7,89,0,1,0,0,0
2012,12,2,10,20,3,8,80,0,1,0,0,0
2012,12,2,11,40,7,8,81,0,1,0,1,0
2012,12,2,12,20,6,7,83,0,1,0,0,0
2012,12,2,13,40,15,8,82,0,1,0,0,0
2012,12,2,14,30,-1,1,89,0,1,0,0,0
2012,12,2,15,10,0,0,90,0,0,0,0,0
2012,12,2,16,30,0,1,86,0,0,0,0,0
2012,12,2,17,20,0,1,92,0,0,0,0,0
2012,12,2,18,20,0,8,94,0,0,0,0,0
2012,12,2,19,20,-1,7,96,0,1,0,0,0
2012,12,2,20,20,2,3,94,0,1,0,0,0
2012,12,2,21,20,0,4,93,0,0,0,0,0
2012,12,2,22,30,7,8,92,0,1,0,0,0
2012,12,2,23,30,-1,4,94,0,1,0,0,0
2012,12,2,24,20,0,3,90,0,0,0,0,0
2012,12,3,1,10,0,1,97,0,0,0,0,0
2012,12,3,2,30,0,0,93,0,0,0,0,0
2012,12,3,3,30,0,0,92,0,0,0,0,0
2012,12,3,4,40,0,8,86,0,0,0,0,0
2012,12,3,5,50,0,8,83,0,0,0,0,0
2012,12,3,6,50,-1,8,85,0,1,0,0,0
2012,12,3,7,50,2,8,90,0,1,0,0,0
2012,12,3,8,60,13,8,95,0,1,1,0,0
2012,12,3,9,60,11,8,96,0,1,1,0,0
2012,12,3,10,80,16,8,94,0,1,1,0,0
2012,12,3,11,80,5,8,95,0,1,0,0,0
2012,12,3,12,70,1,8,94,0,1,0,0,0
2012,12,3,13,60,-1,8,96,0,1,0,0,0
2012,12,3,14,50,-1,8,97,0,1,0,0,0
2012,12,3,15,40,0,8,93,0,0,0,0,0
2012,12,3,16,40,2,8,93,0,1,0,0,0
2012,12,3,17,50,2,8,85,0,1,0,0,0
2012,12,3,18,70,0,8,76,0,0,0,0,0
2012,12,3,19,60,0,6,78,0,0,0,0,0
2012,12,3,20,60,0,3,78,0,0,0,0,0
2012,12,3,21,60,0,8,72,0,0,0,0,0
2012,12,3,22,50,0,6,73,0,0,0,0,0
2012,12,3,23,50,0,2,74,0,0,0,0,0
2012,12,3,24,50,0,5,77,0,0,0,0,0
2012,12,4,1,40,0,6,76,0,0,0,0,0
2012,12,4,2,40,0,3,80,0,0,0,0,0
2012,12,4,3,40,0,7,77,0,0,0,0,0
2012,12,4,4,40,0,4,79,0,0,0,0,0
2012,12,4,5,50,0,1,79,0,0,0,0,0
2012,12,4,6,50,0,5,80,0,0,0,0,0
2012,12,4,7,60,0,8,79,0,0,0,0,0
2012,12,4,8,70,0,6,78,0,0,0,0,0
2012,12,4,9,70,0,7,78,0,0,0,0,0
2012,12,4,10,80,0,8,77,0,0,0,0,0
2012,12,4,11,80,-1,8,76,0,1,0,0,0
2012,12,4,12,90,5,8,83,0,1,0,0,0
2012,12,4,13,90,19,8,88,0,1,0,0,0
2012,12,4,14,70,-1,7,85,0,1,0,0,0
2012,12,4,15,60,-1,8,85,0,1,0,0,0
2012,12,4,16,60,19,8,86,0,1,0,0,0
2012,12,4,17,40,5,8,83,0,1,0,0,0
2012,12,4,18,40,17,8,91,0,1,0,0,0
2012,12,4,19,40,27,8,91,0,1,0,0,0
2012,12,4,20,20,1,8,96,0,1,0,0,0
2012,12,4,21,10,1,8,96,0,1,0,0,0
2012,12,4,22,10,2,8,95,0,1,0,0,0
2012,12,4,23,20,-1,8,96,0,1,0,0,0
2012,12,4,24,10,0,8,96,0,0,0,0,0
2012,12,5,1,10,0,7,98,0,0,0,0,0
2012,12,5,2,10,0,8,99,1,0,0,0,0
2012,12,5,3,10,0,8,98,1,0,0,0,0
2012,12,5,4,10,0,8,98,0,0,0,0,0
2012,12,5,5,20,-1,8,88,0,1,0,0,0
2012,12,5,6,20,0,8,87,0,0,0,0,0
2012,12,5,7,10,0,8,91,0,0,0,0,0
2012,12,5,8,0,0,7,91,0,0,0,0,0
2012,12,5,9,0,0,7,95,0,0,0,0,0
2012,12,5,10,10,0,7,88,0,0,0,0,0
2012,12,5,11,10,0,7,70,0,0,0,0,0
2012,12,5,12,20,0,8,72,0,0,0,0,0
2012,12,5,13,30,0,7,76,0,0,0,0,0
2012,12,5,14,30,-1,7,81,0,1,0,0,0
2012,12,5,15,40,17,8,96,0,1,1,0,0
2012,12,5,16,10,-1,7,96,0,1,1,0,0
2012,12,5,17,30,1,7,91,0,1,0,0,0
2012,12,5,18,30,4,5,87,0,1,0,0,0
2012,12,5,19,20,2,8,84,0,1,0,0,0
2012,12,5,20,60,1,8,89,0,1,0,0,0
2012,12,5,21,60,1,8,80,0,1,1,0,0
2012,12,5,22,60,1,2,79,0,0,1,0,0
2012,12,5,23,70,1,2,71,0,0,1,0,0
2012,12,5,24,80,1,8,94,0,0,1,0,0
2012,12,6,1,50,1,7,64,0,0,1,0,0
2012,12,6,2,60,0,5,77,0,0,0,0,0
2012,12,6,3,50,2,3,89,0,0,1,0,0
2012,12,6,4,20,-1,2,86,0,0,1,0,0
2012,12,6,5,30,2,8,90,0,0,1,0,0
2012,12,6,6,30,-1,6,72,0,0,1,0,0
2012,12,6,7,20,-1,1,83,0,0,1,0,0
2012,12,6,8,10,0,0,90,0,0,0,0,0
2012,12,6,9,20,0,1,87,0,0,0,0,0
2012,12,6,10,20,0,6,81,0,0,0,0,0
2012,12,6,11,20,0,7,76,0,0,0,0,0
2012,12,6,12,30,0,8,68,0,0,0,0,0
2012,12,6,13,50,0,7,88,0,0,0,0,0
2012,12,6,14,50,-1,7,89,0,1,0,0,0
2012,12,6,15,30,1,4,94,0,1,0,0,0
2012,12,6,16,40,0,7,90,0,0,0,0,0
2012,12,6,17,40,0,8,85,0,0,0,0,0
2012,12,6,18,50,0,2,79,0,0,0,0,0
2012,12,6,19,60,0,7,81,0,0,0,0,0
2012,12,6,20,60,0,8,79,0,0,0,0,0
2012,12,6,21,70,0,8,77,0,0,0,0,0
2012,12,6,22,80,0,8,78,0,0,0,0,0
2012,12,6,23,80,0,8,78,0,0,0,0,0
2012,12,6,24,90,1,8,89,0,1,1,0,0
2012,12,7,1,80,1,8,88,0,1,1,0,0
2012,12,7,2,90,-1,8,88,0,1,0,0,0
2012,12,7,3,90,-1,8,83,0,1,0,0,0
2012,12,7,4,90,9,8,92,0,1,1,0,0
2012,12,7,5,80,20,8,98,0,1,1,0,0
2012,12,7,6,80,23,8,97,0,0,1,0,0
2012,12,7,7,90,28,8,97,0,0,1,0,0
2012,12,7,8,70,20,8,97,0,0,1,0,0
2012,12,7,9,60,5,8,96,0,1,1,0,0
2012,12,7,10,50,1,8,96,0,1,1,0,0
2012,12,7,11,40,-1,8,97,0,1,1,0,0
2012,12,7,12,40,0,8,96,0,0,0,0,0
2012,12,7,13,40,0,8,96,0,0,0,0,0
2012,12,7,14,30,0,8,94,0,0,0,0,0
2012,12,7,15,30,0,8,97,0,0,0,0,0
2012,12,7,16,40,0,8,96,0,0,0,0,0
2012,12,7,17,40,0,8,97,0,0,0,0,0
2012,12,7,18,40,0,8,96,0,0,0,0,0
2012,12,7,19,40,0,8,96,0,0,0,0,0
2012,12,7,20,40,0,8,95,0,0,0,0,0
2012,12,7,21,40,0,8,92,0,0,0,0,0
2012,12,7,22,50,0,8,90,0,0,0,0,0
2012,12,7,23,50,0,8,85,0,0,0,0,0
2012,12,7,24,40,0,8,85,0,0,0,0,0
2012,12,8,1,40,0,6,86,0,0,0,0,0
2012,12,8,2,20,0,0,86,0,0,0,0,0
2012,12,8,3,20,0,0,89,0,0,0,0,0
2012,12,8,4,20,0,0,87,0,0,0,0,0
2012,12,8,5,20,0,0,87,0,0,0,0,0
2012,12,8,6,20,0,0,93,0,0,0,0,0
2012,12,8,7,10,0,0,97,0,0,0,0,0
2012,12,8,8,10,0,0,95,0,0,0,0,0
2012,12,8,9,0,0,0,97,0,0,0,0,0
2012,12,8,10,10,0,0,86,0,0,0,0,0
2012,12,8,11,0,0,0,79,0,0,0,0,0
2012,12,8,12,10,0,0,69,0,0,0,0,0
2012,12,8,13,20,0,0,71,0,0,0,0,0
2012,12,8,14,20,0,0,76,0,0,0,0,0
2012,12,8,15,30,0,4,83,0,0,0,0,0
2012,12,8,16,30,0,6,88,0,0,0,0,0
2012,12,8,17,20,0,8,86,0,0,0,0,0
2012,12,8,18,40,0,8,83,0,0,0,0,0
2012,12,8,19,40,0,8,86,0,0,0,0,0
2012,12,8,20,50,0,8,87,0,0,0,0,0
2012,12,8,21,50,0,8,87,0,0,0,0,0
2012,12,8,22,60,0,8,88,0,0,0,0,0
2012,12,8,23,50,-1,7,92,0,1,0,0,0
2012,12,8,24,60,1,8,92,0,1,0,0,0
2012,12,9,1,60,8,8,93,0,1,0,0,0
2012,12,9,2,70,7,8,95,0,1,0,0,0
2012,12,9,3,80,4,8,95,0,1,0,0,0
2012,12,9,4,80,6,8,97,0,1,0,0,0
2012,12,9,5,60,11,8,98,0,1,0,0,0
2012,12,9,6,50,4,8,95,0,1,0,0,0
2012,12,9,7,70,1,8,92,0,1,0,0,0
2012,12,9,8,70,5,8,88,0,1,0,0,0
2012,12,9,9,80,-1,8,86,0,1,0,0,0
2012,12,9,10,80,-1,8,82,0,1,0,0,0
2012,12,9,11,90,-1,8,82,0,1,0,0,0
2012,12,9,12,90,3,8,87,0,1,0,0,0
2012,12,9,13,90,5,8,83,0,1,0,0,0
2012,12,9,14,90,4,7,82,0,1,0,0,0
2012,12,9,15,80,18,8,80,0,1,0,0,0
2012,12,9,16,80,-1,3,77,0,1,0,0,0
2012,12,9,17,80,0,5,76,0,0,0,0,0
2012,12,9,18,80,0,2,72,0,0,0,0,0
2012,12,9,19,90,3,8,85,0,1,0,0,0
2012,12,9,20,80,-1,4,77,0,1,0,0,0
2012,12,9,21,80,1,2,78,0,1,0,0,0
2012,12,9,22,90,-1,3,78,0,1,0,0,0
2012,12,9,23,90,3,8,83,0,1,0,0,0
2012,12,9,24,90,19,4,87,0,1,0,1,0
2012,12,10,1,70,4,8,83,0,1,0,0,0
2012,12,10,2,70,4,8,78,0,1,0,0,0
2012,12,10,3,60,0,1,75,0,0,0,0,0
